[19/Nov/2024 19:15:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.1, 'pressure': 99961.8, 'x_rotation': -1, 'y_rotation': 2, 'z_rotation': -34, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:12] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:12] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:13] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:13] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:14] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.4, 'x_rotation': -1, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:14] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:15] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:15] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:16] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:16] {'latitude': 0, 'longitude': None, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:17] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:17] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:18] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:18] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.3, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:19] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:19] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:20] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:20] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:21] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:21] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -35, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:22] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:22] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:23] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:23] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:24] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:24] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.1, 'x_rotation': -2, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:25] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99965.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': None}
[19/Nov/2024 19:28:25] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:26] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:26] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:27] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:27] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 999, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:28] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:28] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:29] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:29] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:30] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:30] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99969.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:31] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:31] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:32] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:33] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:33] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:34] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:34] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:35] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:35] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99966.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:36] {'latitude': 0, 'longitude': 0, 'altitude': -0.3, 'pressure': 99964.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:36] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:37] {'latitude': 0, 'longitude': 0, 'altitude': 0, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:37] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.4, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:38] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99965.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:38] {'latitude': 0, 'longitude': 0, 'altitude': -0.4, 'pressure': 99964.9, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:39] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99967.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 2, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:39] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:40] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.6, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:40] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99965.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:41] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99965.8, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:41] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:42] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:42] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:43] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:43] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:44] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:44] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:45] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.2, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:45] {'latitude': 0, 'longitude': 0, 'altitude': -0.5, 'pressure': 99966.5, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:46] {'latitude': 0, 'longitude': 0, 'altitude': None, 'pressure': None, 'x_rotation': None, 'y_rotation': None, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
[19/Nov/2024 19:28:46] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99967.3, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:47] {'latitude': 0, 'longitude': 0, 'altitude': -0.7, 'pressure': 99968.7, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:47] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': -34, 'temperature': 23.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[19/Nov/2024 19:28:48] {'latitude': 0, 'longitude': 0, 'altitude': -0.6, 'pressure': 99968.1, 'x_rotation': -1, 'y_rotation': 1, 'z_rotation': None, 'temperature': None, 'launched': None, 'target_altitude_reached': None, 'parachute_released': None, 'instrument_released': None}
